t1_pts|t2_pts|t1_result|t2_result|box_type|mp|t1_fgm|t1_fga|t1_fg_pct|t1_2pm|t1_2pa|t1_2p_pct|t1_3pm|t1_3pa|t1_3p_pct|t1_ftm|t1_fta|t1_ft_pct|t1_oreb|t1_dreb|t1_reb|t1_ast|t1_tov|t1_stl|t1_blk|t1_pf|t2_fgm|t2_fga|t2_fg_pct|t2_2pm|t2_2pa|t2_2p_pct|t2_3pm|t2_3pa|t2_3p_pct|t2_ftm|t2_fta|t2_ft_pct|t2_oreb|t2_dreb|t2_reb|t2_ast|t2_tov|t2_stl|t2_blk|t2_pf|pd_box|pt_box|t1_poss_cnt|t1_poss_sec|t1_poss_sdp|t1_fga_poss_prop|t1_2pa_poss_prop|t1_3pa_poss_prop|t1_fta_poss_prop|t1_fta_fga_rto|t1_efg_pct|t1_ts_pct|t1_oreb_reb_pct|t1_dreb_reb_pct|t1_tov_poss_pct|t1_pf_poss_pct|t2_poss_cnt|t2_poss_sec|t2_poss_sdp|t2_fga_poss_prop|t2_2pa_poss_prop|t2_3pa_poss_prop|t2_fta_poss_prop|t2_fta_fga_rto|t2_efg_pct|t2_ts_pct|t2_oreb_reb_pct|t2_dreb_reb_pct|t2_tov_poss_pct|t2_pf_poss_pct|pd_poss|pt_poss|uuid|league|date|team1|team2|season|g_type|t1_loc|t2_loc|t1_sea_g_played|t1_sea_g_played_h|t1_sea_g_played_a|t2_sea_g_played|t2_sea_g_played_h|t2_sea_g_played_a|t1_b2b|t2_b2b
114|127|-1|1|FT|48|38|98|0.3877551020408163|18|49|0.3673469387755102|20|49|0.4081632653061225|18|23|0.7826086956521741|11|34|45|27|13|9|5|26|44|87|0.5057471264367817|33|57|0.5789473684210527|11|30|0.36666666666666653|28|33|0.8484848484848485|9|46|55|22|17|4|3|21|13|241|108.0|1419.0|13.138888888888891|0.9074074074074074|0.4537037037037037|0.4537037037037037|0.21296296296296294|0.2346938775510204|0.4897959183673469|0.5530758781292451|0.19298245614035087|0.7906976744186046|0.12037037037037035|0.24074074074074076|108.0|1461.0|13.527777777777779|0.8055555555555556|0.5277777777777778|0.2777777777777778|0.3055555555555556|0.3793103448275862|0.5689655172413793|0.673668576278379|0.20930232558139536|0.8070175438596491|0.1574074074074074|0.19444444444444445|0.12037037037037035|1.1157407407407407|8252|NBA|2019-12-13|MEM|MIL|201920|2|Home|Away|25|14|11|26|13|13|0|0
132|90|1|-1|FT|48|51|91|0.5604395604395604|29|44|0.6590909090909091|22|47|0.4680851063829787|8|11|0.7272727272727273|7|42|49|34|8|6|8|18|34|89|0.3820224719101124|26|60|0.43333333333333335|8|29|0.27586206896551724|14|16|0.875|9|33|42|17|12|5|2|13|-42|222|105.0|1416.0|13.485714285714286|0.8666666666666667|0.419047619047619|0.4476190476190476|0.1047619047619047|0.12087912087912088|0.6813186813186813|0.7064868336544637|0.175|0.8235294117647058|0.0761904761904762|0.1714285714285714|103.0|1464.0|14.21359223300971|0.8640776699029126|0.5825242718446602|0.2815533980582524|0.1553398058252427|0.1797752808988764|0.42696629213483145|0.4863813229571985|0.17647058823529413|0.825|0.116504854368932|0.1262135922330097|-0.4038461538461538|1.0673076923076923|9147|NBA|2021-01-08|HOU|ORL|202021|2|Home|Away|7|4|3|9|5|4|0|0
119|107|1|-1|FT|53|41|92|0.44565217391304346|27|51|0.5294117647058824|14|41|0.3414634146341464|23|34|0.6764705882352942|7|47|54|20|15|8|6|21|38|92|0.4130434782608696|23|42|0.5476190476190477|15|50|0.3|16|23|0.6956521739130435|4|42|46|14|16|9|6|27|-12|226|119.0|1544.0|12.974789915966387|0.773109243697479|0.42857142857142855|0.3445378151260504|0.2857142857142857|0.3695652173913043|0.5217391304347826|0.5981101728990752|0.14285714285714285|0.9215686274509804|0.12605042016806722|0.17647058823529413|118.0|1636.0|13.864406779661017|0.7796610169491526|0.3559322033898305|0.42372881355932196|0.19491525423728812|0.25|0.4945652173913043|0.5512054399340613|0.0784313725490196|0.8571428571428571|0.13559322033898305|0.2288135593220339|-0.10126582278481013|0.9535864978902954|8961|NBA|2020-08-22|OKC|HOU|201920|4|Home|Away|75|38|37|75|38|37|0|0
100|135|-1|1|FT|48|36|98|0.3673469387755102|23|62|0.3709677419354839|13|36|0.3611111111111111|15|19|0.7894736842105263|13|27|40|13|4|6|6|18|50|90|0.5555555555555556|38|62|0.6129032258064516|12|28|0.4285714285714285|23|26|0.8846153846153846|12|46|58|34|14|2|3|16|35|235|103.0|1531.0|14.864077669902912|0.9514563106796116|0.6019417475728155|0.3495145631067961|0.1844660194174757|0.1938775510204081|0.4336734693877551|0.4893325504012527|0.2203389830508474|0.6923076923076923|0.0388349514563106|0.174757281553398|103.0|1349.0|13.097087378640778|0.8737864077669902|0.6019417475728155|0.2718446601941747|0.2524271844660194|0.2888888888888888|0.6222222222222222|0.7051817801922273|0.3076923076923077|0.7796610169491526|0.1359223300970873|0.1553398058252427|0.3398058252427184|1.1407766990291262|9903|NBA|2021-04-22|ORL|NOP|202021|2|Home|Away|59|31|28|59|31|28|0|0
112|111|1|-1|FT|48|40|96|0.4166666666666667|24|55|0.4363636363636363|16|41|0.3902439024390244|16|20|0.8|18|38|56|20|12|5|2|19|38|88|0.4318181818181818|20|35|0.5714285714285714|18|53|0.33962264150943394|17|20|0.85|9|33|42|18|11|7|7|21|-1|223|101.0|1303.0|12.900990099009901|0.9504950495049505|0.5445544554455446|0.405940594059406|0.19801980198019806|0.20833333333333331|0.5|0.5577689243027888|0.35294117647058826|0.8085106382978723|0.1188118811881188|0.18811881188118806|102.0|1577.0|15.46078431372549|0.8627450980392157|0.3431372549019608|0.5196078431372549|0.19607843137254904|0.2272727272727273|0.5340909090909091|0.6006493506493507|0.1914893617021277|0.6470588235294118|0.10784313725490197|0.2058823529411765|-0.009852216748768471|1.0985221674876848|7784|NBA|2019-04-09|OKC|HOU|201819|2|Home|Away|81|41|40|82|41|41|0|0
111|104|1|-1|FT|48|36|77|0.4675324675324675|20|38|0.5263157894736842|16|39|0.41025641025641024|23|32|0.71875|8|32|40|22|13|14|7|25|37|80|0.4625|25|45|0.5555555555555556|12|35|0.3428571428571429|18|23|0.7826086956521741|7|31|38|24|18|4|6|24|-7|215|92.0|1365.0|14.83695652173913|0.8369565217391305|0.4130434782608696|0.4239130434782609|0.3478260869565217|0.4155844155844156|0.5714285714285714|0.6603998096144692|0.20512820512820512|0.8205128205128205|0.14130434782608695|0.2717391304347826|92.0|1515.0|16.467391304347824|0.8695652173913043|0.4891304347826087|0.3804347826086957|0.25|0.2875|0.5375|0.6113331765812368|0.1794871794871795|0.7948717948717948|0.1956521739130435|0.2608695652173913|-0.07608695652173914|1.1684782608695652|8297|NBA|2019-12-19|MIL|LAL|201920|2|Home|Away|29|16|13|29|12|17|0|0
109|117|-1|1|FT|48|40|91|0.4395604395604395|25|46|0.5434782608695652|15|45|0.3333333333333333|14|19|0.7368421052631579|10|31|41|30|9|6|7|17|44|86|0.5116279069767442|30|58|0.5172413793103449|14|28|0.5|15|21|0.7142857142857143|9|36|45|22|9|4|5|20|8|226|106.0|1399.0|13.19811320754717|0.8584905660377359|0.4339622641509434|0.4245283018867924|0.1792452830188679|0.2087912087912088|0.521978021978022|0.5725992855641941|0.217391304347826|0.775|0.0849056603773584|0.160377358490566|106.0|1481.0|13.971698113207546|0.8113207547169812|0.5471698113207547|0.2641509433962264|0.1981132075471698|0.2441860465116279|0.5930232558139535|0.6455528580887221|0.225|0.782608695652174|0.0849056603773584|0.1886792452830188|0.0754716981132075|1.0660377358490567|9850|NBA|2021-04-16|DAL|NYK|202021|2|Home|Away|55|26|29|57|27|30|0|0
100|96|1|-1|FT|48|40|90|0.4444444444444444|33|68|0.4852941176470588|7|22|0.3181818181818182|13|24|0.5416666666666666|11|45|56|18|9|4|11|19|34|97|0.3505154639175257|26|75|0.3466666666666667|8|22|0.3636363636363636|20|24|0.8333333333333334|15|40|55|20|8|5|7|22|-4|196|107.0|1303.0|12.177570093457945|0.8411214953271028|0.6355140186915887|0.205607476635514|0.2242990654205607|0.2666666666666666|0.4833333333333333|0.5247691015952981|0.2156862745098039|0.75|0.0841121495327102|0.1775700934579439|106.0|1577.0|14.87735849056604|0.9150943396226416|0.7075471698113207|0.2075471698113207|0.2264150943396226|0.2474226804123711|0.3917525773195876|0.4692999608916699|0.25|0.7843137254901961|0.0754716981132075|0.2075471698113207|-0.0375586854460093|0.92018779342723|10106|NBA|2021-05-19|MEM|SAS|202021|4|Home|Away|73|37|36|73|36|37|0|0
109|121|-1|1|FT|48|46|87|0.5287356321839081|37|59|0.6271186440677966|9|28|0.32142857142857145|8|14|0.5714285714285714|11|23|34|23|12|8|6|19|42|76|0.5526315789473685|24|45|0.5333333333333333|18|31|0.5806451612903226|19|22|0.8636363636363636|9|27|36|27|14|7|7|19|12|230|96.0|1485.0|15.46875|0.90625|0.6145833333333334|0.2916666666666667|0.14583333333333334|0.16091954022988506|0.5804597701149425|0.6050177619893429|0.2894736842105263|0.71875|0.125|0.19791666666666666|95.0|1395.0|14.68421052631579|0.8|0.4736842105263158|0.3263157894736842|0.23157894736842105|0.2894736842105263|0.6710526315789473|0.7483918852053438|0.28125|0.7105263157894737|0.14736842105263154|0.2|0.1256544502617801|1.2041884816753927|7995|NBA|2019-11-08|ATL|SAC|201920|2|Home|Away|8|6|2|9|4|5|0|0
108|120|-1|1|FT|48|38|99|0.3838383838383838|24|50|0.48|14|49|0.2857142857142857|18|24|0.75|8|41|49|26|17|10|6|17|48|102|0.4705882352941176|37|66|0.5606060606060606|11|36|0.3055555555555556|13|17|0.7647058823529411|8|45|53|34|17|11|7|19|12|228|114.0|1475.0|12.93859649122807|0.8684210526315791|0.43859649122807015|0.4298245614035088|0.21052631578947367|0.24242424242424246|0.4545454545454545|0.5178365937859609|0.1509433962264151|0.8367346938775511|0.14912280701754385|0.14912280701754385|114.0|1405.0|12.324561403508772|0.8947368421052632|0.5789473684210527|0.3157894736842105|0.14912280701754385|0.16666666666666666|0.5245098039215687|0.5674295441649329|0.16326530612244894|0.8490566037735849|0.14912280701754385|0.16666666666666666|0.10526315789473684|1.0|8632|NBA|2020-02-04|NOP|MIL|201920|2|Home|Away|51|26|25|50|26|24|0|0
116|96|1|-1|FT|48|47|84|0.5595238095238095|32|53|0.6037735849056604|15|31|0.4838709677419355|7|8|0.875|5|33|38|27|16|9|4|23|35|83|0.42168674698795183|28|60|0.4666666666666667|7|23|0.3043478260869565|19|24|0.7916666666666666|13|30|43|16|18|7|4|12|-20|212|96.0|1621.0|16.885416666666668|0.875|0.5520833333333334|0.3229166666666667|0.08333333333333333|0.09523809523809523|0.6488095238095238|0.6763059701492536|0.14285714285714285|0.7173913043478259|0.16666666666666666|0.2395833333333333|97.0|1259.0|12.979381443298971|0.8556701030927835|0.6185567010309279|0.2371134020618557|0.24742268041237114|0.2891566265060241|0.463855421686747|0.5437245129134571|0.2826086956521739|0.8571428571428571|0.1855670103092784|0.12371134020618554|-0.20725388601036268|1.0984455958549222|6777|NBA|2018-11-14|PHO|SAS|201819|2|Home|Away|14|8|6|13|7|6|0|0
128|102|1|-1|FT|48|49|89|0.5505617977528089|35|55|0.6363636363636364|14|34|0.4117647058823529|16|21|0.7619047619047619|7|38|45|34|5|6|4|14|39|89|0.4382022471910113|31|63|0.492063492063492|8|26|0.3076923076923077|16|19|0.8421052631578947|11|32|43|17|11|3|4|18|-26|230|97.0|1411.0|14.54639175257732|0.9175257731958762|0.5670103092783505|0.3505154639175257|0.21649484536082475|0.2359550561797753|0.6292134831460674|0.6836146122623371|0.1794871794871795|0.7755102040816326|0.05154639175257732|0.14432989690721648|96.0|1469.0|15.302083333333336|0.9270833333333334|0.65625|0.2708333333333333|0.19791666666666666|0.21348314606741567|0.4831460674157304|0.5473277527366387|0.22448979591836732|0.8205128205128205|0.11458333333333333|0.1875|-0.2694300518134715|1.1917098445595855|8933|NBA|2020-08-13|PHO|DAL|201920|2|Home|Away|73|39|34|75|38|37|0|0
88|98|-1|1|FT|48|33|80|0.4125|23|44|0.5227272727272727|10|36|0.2777777777777778|12|20|0.6|6|35|41|15|13|4|6|19|37|86|0.4302325581395349|27|52|0.5192307692307693|10|34|0.29411764705882354|14|17|0.8235294117647058|12|35|47|22|12|7|5|18|10|186|98.0|1463.0|14.928571428571429|0.8163265306122449|0.4489795918367347|0.3673469387755102|0.2040816326530612|0.25|0.475|0.5213270142180094|0.14634146341463414|0.7446808510638298|0.1326530612244898|0.1938775510204081|95.0|1417.0|14.91578947368421|0.9052631578947368|0.5473684210526316|0.3578947368421052|0.1789473684210526|0.19767441860465115|0.4883720930232558|0.5460218408736349|0.2553191489361702|0.8536585365853658|0.1263157894736842|0.1894736842105263|0.1036269430051813|0.9637305699481865|9709|NBA|2021-03-29|NYK|MIA|202021|2|Home|Away|47|23|24|47|24|23|0|0
113|118|-1|1|FT|48|39|83|0.4698795180722892|27|50|0.54|12|33|0.3636363636363637|23|27|0.8518518518518519|8|40|48|25|18|9|5|22|42|91|0.4615384615384616|29|52|0.5576923076923077|13|39|0.3333333333333333|21|24|0.875|7|30|37|23|10|11|3|22|5|231|108.0|1368.0|12.666666666666664|0.7685185185185185|0.462962962962963|0.3055555555555556|0.25|0.3253012048192771|0.5421686746987951|0.6352597256577468|0.21052631578947367|0.851063829787234|0.16666666666666666|0.2037037037037037|109.0|1512.0|13.871559633027525|0.8348623853211009|0.4770642201834863|0.3577981651376147|0.22018348623853207|0.2637362637362637|0.532967032967033|0.6127960116327379|0.14893617021276595|0.7894736842105263|0.09174311926605504|0.2018348623853211|0.04608294930875576|1.064516129032258|7481|NBA|2019-02-27|CHO|HOU|201819|2|Home|Away|61|32|29|61|30|31|0|0
107|121|-1|1|FT|48|40|96|0.4166666666666667|30|70|0.42857142857142855|10|26|0.38461538461538464|17|18|0.9444444444444444|17|30|47|25|14|8|8|23|45|92|0.4891304347826087|31|59|0.5254237288135594|14|33|0.42424242424242425|17|26|0.6538461538461539|17|33|50|30|15|8|3|18|14|228|109.0|1470.0|13.486238532110091|0.8807339449541285|0.6422018348623854|0.2385321100917431|0.1651376146788991|0.1875|0.46875|0.5352140856342538|0.34|0.6382978723404256|0.128440366972477|0.2110091743119266|107.0|1410.0|13.177570093457945|0.8598130841121495|0.5514018691588785|0.308411214953271|0.2429906542056074|0.2826086956521739|0.5652173913043478|0.6191158411788784|0.3617021276595745|0.66|0.1401869158878504|0.1682242990654205|0.1296296296296296|1.0555555555555556|9278|NBA|2021-01-27|ORL|SAC|202021|2|Home|Away|19|9|10|17|11|6|0|0
118|109|1|-1|FT|48|45|87|0.5172413793103449|30|54|0.5555555555555556|15|33|0.4545454545454545|13|21|0.6190476190476191|8|34|42|27|7|3|9|15|40|90|0.4444444444444444|27|51|0.5294117647058824|13|39|0.3333333333333333|16|19|0.8421052631578947|11|34|45|27|9|5|5|17|-9|227|99.0|1476.0|14.909090909090908|0.8787878787878788|0.5454545454545454|0.3333333333333333|0.2121212121212121|0.2413793103448276|0.603448275862069|0.6439641999563414|0.19047619047619047|0.7555555555555555|0.0707070707070707|0.1515151515151515|98.0|1404.0|14.326530612244898|0.9183673469387756|0.5204081632653061|0.3979591836734694|0.1938775510204081|0.2111111111111111|0.5166666666666667|0.5786791250796347|0.24444444444444444|0.8095238095238095|0.0918367346938775|0.173469387755102|-0.0913705583756345|1.1522842639593909|9356|NBA|2021-02-06|NOP|MEM|202021|2|Home|Away|22|11|11|18|9|9|1|0
112|117|-1|1|FT|48|42|77|0.5454545454545454|35|50|0.7|7|27|0.25925925925925924|21|24|0.875|3|33|36|31|11|5|6|17|46|91|0.5054945054945055|36|63|0.5714285714285714|10|28|0.35714285714285715|15|19|0.7894736842105263|11|30|41|28|9|7|5|20|5|229|93.0|1409.0|15.150537634408602|0.8279569892473119|0.5376344086021505|0.2903225806451613|0.25806451612903225|0.3116883116883117|0.5909090909090909|0.6806028196402528|0.09090909090909093|0.75|0.11827956989247312|0.1827956989247312|93.0|1471.0|15.817204301075268|0.9784946236559141|0.6774193548387096|0.3010752688172043|0.2043010752688172|0.2087912087912088|0.5604395604395604|0.6146249212019331|0.25|0.9090909090909092|0.0967741935483871|0.21505376344086025|0.053763440860215055|1.2311827956989247|7505|NBA|2019-03-02|IND|ORL|201819|2|Home|Away|64|33|31|64|33|31|0|0
103|120|-1|1|FT|48|39|83|0.4698795180722892|27|52|0.5192307692307693|12|31|0.3870967741935484|13|21|0.6190476190476191|13|21|34|30|18|8|4|15|46|80|0.575|31|49|0.6326530612244898|15|31|0.4838709677419355|13|17|0.7647058823529411|6|31|37|24|15|9|2|17|17|223|98.0|1461.0|14.908163265306122|0.8469387755102041|0.5306122448979592|0.3163265306122449|0.2142857142857142|0.2530120481927711|0.5421686746987951|0.5877653503766264|0.2954545454545455|0.7777777777777778|0.1836734693877551|0.1530612244897959|98.0|1419.0|14.479591836734691|0.8163265306122449|0.5|0.3163265306122449|0.173469387755102|0.2125|0.66875|0.7165034631000717|0.2222222222222222|0.7045454545454546|0.1530612244897959|0.173469387755102|0.173469387755102|1.1377551020408163|9449|NBA|2021-02-19|CLE|DEN|202021|2|Home|Away|30|15|15|29|14|15|0|0
124|117|1|-1|FT|48|45|81|0.5555555555555556|25|41|0.6097560975609756|20|40|0.5|14|23|0.6086956521739131|6|39|45|32|16|6|8|16|46|91|0.5054945054945055|34|64|0.53125|12|27|0.4444444444444444|13|18|0.7222222222222222|7|26|33|27|8|7|3|17|-7|241|101.0|1257.0|12.445544554455443|0.801980198019802|0.4059405940594059|0.396039603960396|0.2277227722772277|0.2839506172839506|0.6790123456790124|0.7204276086451313|0.1875|0.8478260869565217|0.1584158415841584|0.1584158415841584|100.0|1623.0|16.23|0.91|0.64|0.27|0.18|0.1978021978021978|0.5714285714285714|0.6160488626790228|0.1521739130434782|0.8125|0.08|0.17|-0.0696517412935323|1.199004975124378|9902|NBA|2021-04-22|MIL|PHI|202021|2|Home|Away|58|29|29|59|29|30|0|1
134|132|1|-1|FT|48|44|96|0.4583333333333333|23|49|0.4693877551020408|21|47|0.44680851063829785|25|30|0.8333333333333334|15|32|47|27|14|5|0|19|46|86|0.5348837209302325|26|41|0.6341463414634146|20|45|0.4444444444444444|20|23|0.8695652173913043|6|34|40|27|16|11|4|24|-2|266|101.0|1611.0|15.950495049504951|0.9504950495049505|0.4851485148514851|0.4653465346534653|0.297029702970297|0.3125|0.5677083333333334|0.6530214424951267|0.30612244897959184|0.8421052631578947|0.1386138613861386|0.1881188118811881|102.0|1269.0|12.441176470588236|0.8431372549019608|0.4019607843137255|0.4411764705882353|0.2254901960784313|0.26744186046511625|0.6511627906976745|0.7247968372501647|0.15789473684210525|0.6938775510204082|0.1568627450980392|0.2352941176470588|-0.0197044334975369|1.3103448275862069|9353|NBA|2021-02-06|DAL|GSW|202021|2|Home|Away|24|10|14|23|13|10|0|0
139|109|1|-1|FT|48|49|95|0.5157894736842106|31|50|0.62|18|45|0.4|23|29|0.7931034482758621|12|46|58|29|18|9|6|24|36|95|0.37894736842105264|23|47|0.4893617021276596|13|48|0.2708333333333333|24|36|0.6666666666666666|13|31|44|28|18|12|4|18|-30|248|107.0|1406.0|13.140186915887849|0.8878504672897196|0.4672897196261682|0.4205607476635514|0.27102803738317754|0.30526315789473685|0.6105263157894737|0.6855395541526929|0.2790697674418605|0.7796610169491526|0.16822429906542055|0.22429906542056074|107.0|1474.0|13.775700934579438|0.8878504672897196|0.4392523364485981|0.4485981308411215|0.3364485981308411|0.37894736842105264|0.4473684210526316|0.5295375048581422|0.22033898305084745|0.7209302325581395|0.16822429906542055|0.16822429906542055|-0.2803738317757009|1.158878504672897|8460|NBA|2020-01-11|HOU|MIN|201920|2|Home|Away|38|18|20|38|17|21|0|0
131|103|1|-1|FT|48|50|87|0.5747126436781609|40|65|0.6153846153846154|10|22|0.4545454545454545|21|24|0.875|6|48|54|28|12|7|7|17|38|103|0.36893203883495146|27|65|0.4153846153846154|11|38|0.2894736842105263|16|19|0.8421052631578947|14|29|43|27|9|5|1|23|-28|234|109.0|1373.0|12.596330275229356|0.7981651376146789|0.5963302752293578|0.2018348623853211|0.22018348623853207|0.27586206896551724|0.632183908045977|0.7097962722149979|0.17142857142857146|0.7741935483870968|0.11009174311926606|0.1559633027522936|108.0|1507.0|13.953703703703706|0.9537037037037036|0.6018518518518519|0.35185185185185186|0.17592592592592593|0.18446601941747573|0.4223300970873786|0.48050009330098903|0.2258064516129032|0.8285714285714286|0.08333333333333333|0.21296296296296294|-0.25806451612903225|1.0783410138248848|8724|NBA|2020-02-23|OKC|SAS|201920|2|Home|Away|57|31|26|56|26|30|0|0
90|101|-1|1|FT|48|31|76|0.4078947368421053|21|45|0.4666666666666667|10|31|0.3225806451612903|18|24|0.75|4|26|30|13|14|13|4|18|36|73|0.4931506849315068|26|43|0.6046511627906976|10|30|0.3333333333333333|19|24|0.7916666666666666|6|42|48|23|19|7|6|18|11|191|96.0|1349.0|14.052083333333334|0.7916666666666666|0.46875|0.3229166666666667|0.25|0.3157894736842105|0.4736842105263158|0.5536417322834646|0.08695652173913042|0.8125|0.1458333333333333|0.1875|96.0|1531.0|15.947916666666666|0.7604166666666666|0.4479166666666667|0.3125|0.25|0.3287671232876712|0.5616438356164384|0.6451200817577926|0.1875|0.9130434782608696|0.1979166666666666|0.1875|0.1145833333333333|0.9947916666666666|9525|NBA|2021-03-01|HOU|CLE|202021|2|Home|Away|33|14|19|35|18|17|1|0
116|108|1|-1|FT|48|41|91|0.4505494505494506|25|59|0.42372881355932196|16|32|0.5|18|20|0.9|16|39|55|25|9|2|6|24|35|82|0.4268292682926829|20|48|0.4166666666666667|15|34|0.4411764705882353|23|33|0.696969696969697|6|31|37|20|6|4|9|22|-8|224|101.0|1605.0|15.891089108910892|0.900990099009901|0.5841584158415841|0.3168316831683168|0.198019801980198|0.21978021978021975|0.5384615384615384|0.6079664570230607|0.3404255319148936|0.8666666666666667|0.0891089108910891|0.2376237623762376|100.0|1275.0|12.75|0.82|0.48|0.34|0.33|0.4024390243902439|0.5182926829268293|0.6049742325789828|0.13333333333333333|0.6595744680851063|0.06|0.22|-0.0796019900497512|1.1144278606965174|9565|NBA|2021-03-11|OKC|DAL|202021|2|Home|Away|37|18|19|36|18|18|0|1
99|96|1|-1|FT|48|38|93|0.4086021505376344|31|63|0.492063492063492|7|30|0.2333333333333333|16|21|0.7619047619047619|11|32|43|20|9|15|9|19|38|80|0.475|29|60|0.4833333333333333|9|20|0.45|11|16|0.6875|9|40|49|19|20|6|7|21|-3|195|98.0|1404.0|14.3265306122449|0.9489795918367347|0.6428571428571429|0.30612244897959184|0.21428571428571427|0.2258064516129032|0.44623655913978494|0.5070682237246465|0.21568627450980396|0.7804878048780488|0.09183673469387756|0.19387755102040816|98.0|1476.0|15.06122448979592|0.8163265306122449|0.6122448979591837|0.20408163265306126|0.16326530612244894|0.2|0.53125|0.574712643678161|0.2195121951219512|0.7843137254901961|0.20408163265306126|0.21428571428571427|-0.030612244897959183|0.9948979591836735|7032|NBA|2018-12-19|TOR|IND|201819|2|Home|Away|33|16|17|32|16|16|0|1
103|112|-1|1|FT|48|44|99|0.4444444444444444|35|66|0.5303030303030303|9|33|0.2727272727272727|6|10|0.6|7|35|42|29|10|9|1|15|43|89|0.4831460674157304|31|59|0.5254237288135594|12|30|0.4|14|21|0.6666666666666666|11|47|58|25|14|8|3|17|9|215|105.0|1586.0|15.104761904761903|0.9428571428571428|0.6285714285714286|0.3142857142857143|0.09523809523809523|0.101010101010101|0.4898989898989899|0.508893280632411|0.12962962962962962|0.7608695652173914|0.09523809523809523|0.14285714285714285|103.0|1294.0|12.563106796116505|0.8640776699029126|0.5728155339805825|0.2912621359223301|0.20388349514563106|0.2359550561797753|0.5505617977528089|0.5981627857295451|0.2391304347826087|0.8703703703703703|0.13592233009708735|0.1650485436893204|0.08653846153846154|1.0336538461538463|7783|NBA|2019-04-09|NOP|GSW|201819|2|Home|Away|82|41|41|81|41|40|0|0
98|86|1|-1|FT|48|33|75|0.44|21|51|0.4117647058823529|12|24|0.5|20|28|0.7142857142857143|11|32|43|19|16|7|5|23|32|82|0.3902439024390244|24|48|0.5|8|34|0.2352941176470588|14|22|0.6363636363636364|12|29|41|21|14|8|5|22|-12|184|91.0|1478.0|16.24175824175824|0.8241758241758241|0.5604395604395604|0.2637362637362637|0.3076923076923077|0.37333333333333335|0.52|0.6037456875308034|0.275|0.7272727272727273|0.17582417582417584|0.25274725274725274|93.0|1402.0|15.075268817204304|0.8817204301075269|0.5161290322580645|0.3655913978494624|0.23655913978494625|0.2682926829268293|0.4390243902439024|0.4951635191156149|0.2727272727272727|0.725|0.15053763440860216|0.23655913978494625|-0.13043478260869565|1.0|7039|NBA|2018-12-21|CHO|DET|201819|2|Home|Away|31|19|12|30|17|13|0|0
108|103|1|-1|FT|48|37|93|0.3978494623655914|21|51|0.4117647058823529|16|42|0.3809523809523809|18|22|0.8181818181818182|10|42|52|30|16|7|6|16|38|95|0.4|28|64|0.4375|10|31|0.3225806451612903|17|18|0.9444444444444444|10|38|48|18|12|10|9|21|-5|211|109.0|1387.0|12.724770642201836|0.8532110091743119|0.4678899082568808|0.3853211009174312|0.2018348623853211|0.23655913978494625|0.4838709677419355|0.5519215044971382|0.20833333333333331|0.8076923076923077|0.14678899082568808|0.14678899082568808|107.0|1493.0|13.953271028037387|0.8878504672897196|0.5981308411214953|0.2897196261682243|0.16822429906542055|0.18947368421052632|0.4526315789473685|0.5204122877930477|0.19230769230769232|0.7916666666666666|0.11214953271028036|0.19626168224299065|-0.04629629629629629|0.9768518518518519|7033|NBA|2018-12-19|UTA|GSW|201819|2|Home|Away|32|12|20|32|16|16|0|0
106|113|-1|1|FT|48|44|94|0.4680851063829787|36|67|0.5373134328358209|8|27|0.2962962962962963|10|14|0.7142857142857143|15|27|42|24|11|7|3|22|39|81|0.4814814814814815|28|56|0.5|11|25|0.44|24|28|0.8571428571428571|7|35|42|20|12|9|1|15|7|219|96.0|1450.0|15.104166666666664|0.9791666666666666|0.6979166666666666|0.28125|0.14583333333333334|0.14893617021276595|0.5106382978723404|0.545941491553358|0.3|0.7941176470588235|0.11458333333333333|0.22916666666666666|97.0|1430.0|14.742268041237114|0.8350515463917526|0.5773195876288659|0.25773195876288657|0.28865979381443296|0.34567901234567894|0.5493827160493827|0.6482331344653511|0.2058823529411765|0.7|0.12371134020618554|0.15463917525773194|0.07253886010362694|1.1347150259067358|7718|NBA|2019-03-31|SAS|SAC|201819|2|Home|Away|77|39|38|77|38|39|0|1
118|108|1|-1|FT|48|44|89|0.4943820224719101|37|71|0.5211267605633803|7|18|0.3888888888888889|23|32|0.71875|15|30|45|24|6|9|2|20|42|81|0.5185185185185185|27|52|0.5192307692307693|15|29|0.5172413793103449|9|17|0.5294117647058824|10|27|37|31|13|3|1|21|-10|226|94.0|1375.0|14.627659574468085|0.946808510638298|0.7553191489361702|0.1914893617021277|0.3404255319148936|0.3595505617977528|0.5337078651685393|0.6143273635985006|0.35714285714285715|0.75|0.06382978723404255|0.2127659574468085|94.0|1505.0|16.01063829787234|0.8617021276595744|0.5531914893617021|0.30851063829787234|0.18085106382978725|0.20987654320987653|0.6111111111111112|0.6372433325466133|0.25|0.6428571428571429|0.13829787234042554|0.22340425531914893|-0.10638297872340426|1.202127659574468|7816|NBA|2019-04-18|SAS|DEN|201819|4|Home|Away|85|42|43|85|43|42|0|0
